State Code,County Code,State_x,County_x,City,Date Local,NO2 Mean,NO2 1st Max Value,NO2 1st Max Hour,NO2 AQI,O3 Mean,O3 1st Max Value,O3 1st Max Hour,O3 AQI,SO2 Mean,SO2 1st Max Value,SO2 1st Max Hour,SO2 AQI,CO Mean,CO 1st Max Value,CO 1st Max Hour,CO AQI,Median Household Income,AQI Total,State_y,County_y,Total Pop,Total Male %,Total Female %,White Alone (M) %,White Alone (F) %,Black Alone (M) %,Black Alone (F) %,Am Indian+AK Native Alone (M) %,Am Indian+AK Native Alone (F) %,Asian Alone (M) %,Asian Alone (F) %,Nat. HI and PI (M) %,Nat. HI and PI (F) %,TOM_MALE
6,83,California,Santa Barbara,Vandenberg Air Force Base,2004,1.311949715210356,2.951456310679612,8.40453074433657,2.9093851132686086,0.0369988058252427,0.0417313915857605,10.132686084142394,36.14886731391586,0.2870587006472492,0.7957928802588997,6.760517799352751,1.1779935275080906,0.0699268656957928,0.1205501618122977,5.749190938511327,1.1132686084142396,86136.0,41.3495145631068,California,Santa Barbara County,2685600,0.5026169198689306,0.4973830801310694,0.42767798629728926,0.4233847184986595,0.013659517426273459,0.01052502234137623,0.011416443252904378,0.010784927018170985,0.02839142091152815,0.031373994638069704,0.0015192135835567471,0.0012548406315162348,0.019952338397378613
6,83,California,Santa Barbara,Vandenberg Air Force Base,2005,1.0663277375690607,2.657458563535912,8.201657458563536,2.6408839779005526,0.036555908839779,0.0412182320441988,9.972375690607734,34.98618784530387,0.1110775220994475,0.5077348066298343,5.95303867403315,0.7762430939226519,0.0368164806629834,0.0831491712707182,3.827348066298343,0.7016574585635359,86136.0,39.10497237569061,California,Santa Barbara County,2685600,0.5026169198689306,0.4973830801310694,0.42767798629728926,0.4233847184986595,0.013659517426273459,0.01052502234137623,0.011416443252904378,0.010784927018170985,0.02839142091152815,0.031373994638069704,0.0015192135835567471,0.0012548406315162348,0.019952338397378613
6,83,California,Santa Barbara,Vandenberg Air Force Base,2006,0.910734570637119,2.4238227146814406,7.997229916897507,2.398891966759003,0.0389342465373961,0.0434238227146814,9.988919667590029,36.85595567867036,0.1159651163434903,0.474792243767313,5.379501385041551,0.7257617728531855,0.0437343324099723,0.0754847645429362,3.03185595567867,0.6814404432132964,86136.0,40.662049861495845,California,Santa Barbara County,2685600,0.5026169198689306,0.4973830801310694,0.42767798629728926,0.4233847184986595,0.013659517426273459,0.01052502234137623,0.011416443252904378,0.010784927018170985,0.02839142091152815,0.031373994638069704,0.0015192135835567471,0.0012548406315162348,0.019952338397378613
6,83,California,Santa Barbara,Vandenberg Air Force Base,2007,0.7889102979591837,2.145578231292517,7.248979591836735,2.13469387755102,0.0373175918367346,0.0417074829931972,10.33061224489796,36.09931972789116,0.1543661755102041,0.5014285714285714,5.200680272108843,0.7551020408163265,0.1047826612244897,0.1451700680272108,2.9904761904761905,1.4098360655737705,86136.0,40.39895171183228,California,Santa Barbara County,2685600,0.5026169198689306,0.4973830801310694,0.42767798629728926,0.4233847184986595,0.013659517426273459,0.01052502234137623,0.011416443252904378,0.010784927018170985,0.02839142091152815,0.031373994638069704,0.0015192135835567471,0.0012548406315162348,0.019952338397378613
6,83,California,Santa Barbara,Vandenberg Air Force Base,2008,1.0511739008264462,2.426997245179064,7.162534435261708,2.4049586776859506,0.0374735068870523,0.0418457300275482,10.465564738292011,35.768595041322314,0.4055914462809917,0.974242424242424,5.1735537190082646,1.7823691460055096,0.1851453994490358,0.2585399449035813,3.838842975206612,2.5674931129476586,86136.0,42.52341597796144,California,Santa Barbara County,2685600,0.5026169198689306,0.4973830801310694,0.42767798629728926,0.4233847184986595,0.013659517426273459,0.01052502234137623,0.011416443252904378,0.010784927018170985,0.02839142091152815,0.031373994638069704,0.0015192135835567471,0.0012548406315162348,0.019952338397378613
6,83,California,Santa Barbara,Vandenberg Air Force Base,2009,1.2019985337001375,2.324621733149931,5.609353507565337,2.3026134800550206,0.0331835570839064,0.0371595598349381,10.350756533700135,31.502063273727646,0.3216741375515818,0.7481430536451169,4.844566712517194,1.1424657534246576,0.0848400316368638,0.1404401650618982,3.046767537826685,1.1774415405777163,86136.0,36.12458404778504,California,Santa Barbara County,2685600,0.5026169198689306,0.4973830801310694,0.42767798629728926,0.4233847184986595,0.013659517426273459,0.01052502234137623,0.011416443252904378,0.010784927018170985,0.02839142091152815,0.031373994638069704,0.0015192135835567471,0.0012548406315162348,0.019952338397378613
6,83,California,Santa Barbara,Vandenberg Air Force Base,2010,0.5723364082758621,1.7255172413793105,5.583448275862069,1.706206896551724,0.0358826565517241,0.0402027586206896,10.153103448275862,34.27034482758621,0.2638150965517241,0.6942068965517242,4.146206896551724,1.184065934065934,0.0584387903448275,0.1004137931034482,2.242758620689655,0.8386206896551724,86136.0,37.99923834785904,California,Santa Barbara County,2685600,0.5026169198689306,0.4973830801310694,0.42767798629728926,0.4233847184986595,0.013659517426273459,0.01052502234137623,0.011416443252904378,0.010784927018170985,0.02839142091152815,0.031373994638069704,0.0015192135835567471,0.0012548406315162348,0.019952338397378613
6,83,California,Santa Barbara,Vandenberg Air Force Base,2011,0.5963162548476455,1.520775623268698,4.54016620498615,1.515235457063712,0.0367217922437673,0.0407894736842105,10.34349030470914,34.67590027700831,0.5092125706371191,1.131163434903047,4.414127423822714,2.1717451523545708,0.1509523587257618,0.1914127423822715,2.0678670360110805,1.656509695290859,86136.0,40.019390581717445,California,Santa Barbara County,2685600,0.5026169198689306,0.4973830801310694,0.42767798629728926,0.4233847184986595,0.013659517426273459,0.01052502234137623,0.011416443252904378,0.010784927018170985,0.02839142091152815,0.031373994638069704,0.0015192135835567471,0.0012548406315162348,0.019952338397378613
6,83,California,Santa Barbara,Vandenberg Air Force Base,2012,0.4491863796423658,1.297111416781293,5.6643741403026135,1.2916093535075652,0.0363393314993122,0.0403713892709766,10.052269601100411,34.235213204951854,0.8210978266850069,1.381980742778542,4.96423658872077,2.3241758241758244,0.127030408528198,0.1961485557083906,5.484181568088033,1.7675378266850068,86136.0,39.618536209320254,California,Santa Barbara County,2685600,0.5026169198689306,0.4973830801310694,0.42767798629728926,0.4233847184986595,0.013659517426273459,0.01052502234137623,0.011416443252904378,0.010784927018170985,0.02839142091152815,0.031373994638069704,0.0015192135835567471,0.0012548406315162348,0.019952338397378613
6,83,California,Santa Barbara,Vandenberg Air Force Base,2013,0.3164226833333333,1.1861111111111111,4.213888888888889,1.1722222222222225,0.0357335638888888,0.0396416666666666,9.88888888888889,36.977777777777774,1.0316292972222223,1.5818055555555557,4.081944444444445,3.022222222222222,0.1474899,0.2670833333333333,8.183333333333334,2.3833333333333333,86136.0,43.55555555555556,California,Santa Barbara County,2685600,0.5026169198689306,0.4973830801310694,0.42767798629728926,0.4233847184986595,0.013659517426273459,0.01052502234137623,0.011416443252904378,0.010784927018170985,0.02839142091152815,0.031373994638069704,0.0015192135835567471,0.0012548406315162348,0.019952338397378613
6,83,California,Santa Barbara,Vandenberg Air Force Base,2014,0.3737966361111111,1.7083333333333333,3.658333333333333,1.675,0.0342783944444444,0.0383916666666666,9.672222222222222,36.30277777777778,0.4244259986111111,1.0006944444444446,4.034722222222222,2.0694444444444446,0.1852273527777778,0.2475,2.2569444444444446,2.1222222222222222,86136.0,42.16944444444445,California,Santa Barbara County,2685600,0.5026169198689306,0.4973830801310694,0.42767798629728926,0.4233847184986595,0.013659517426273459,0.01052502234137623,0.011416443252904378,0.010784927018170985,0.02839142091152815,0.031373994638069704,0.0015192135835567471,0.0012548406315162348,0.019952338397378613
